customer_id,rfm_recency_all_time,rfm_frequency_all_time,rfm_monetary_all_time,tenure_all_time,rfm_recency_30d,rfm_frequency_30d,rfm_monetary_30d,tenure_30d,rfm_recency_60d,rfm_frequency_60d,rfm_monetary_60d,tenure_60d,rfm_recency_90d,rfm_frequency_90d,rfm_monetary_90d,tenure_90d,slope_amount,slope_days_since_previous_transaction,slope_days_until_next_transaction,slope_customer_transaction_order,slope_days_since_first_transaction,min_amount,mean_amount,mode_amount,max_amount,q1_amount,q5_amount,q10_amount,q20_amount,q30_amount,q40_amount,q50_amount,q60_amount,q70_amount,q80_amount,q90_amount,q95_amount,q99_amount,min_days_since_previous_transaction,mean_days_since_previous_transaction,mode_days_since_previous_transaction,max_days_since_previous_transaction,q1_days_since_previous_transaction,q5_days_since_previous_transaction,q10_days_since_previous_transaction,q20_days_since_previous_transaction,q30_days_since_previous_transaction,q40_days_since_previous_transaction,q50_days_since_previous_transaction,q60_days_since_previous_transaction,q70_days_since_previous_transaction,q80_days_since_previous_transaction,q90_days_since_previous_transaction,q95_days_since_previous_transaction,q99_days_since_previous_transaction,min_days_until_next_transaction,mean_days_until_next_transaction,mode_days_until_next_transaction,max_days_until_next_transaction,q1_days_until_next_transaction,q5_days_until_next_transaction,q10_days_until_next_transaction,q20_days_until_next_transaction,q30_days_until_next_transaction,q40_days_until_next_transaction,q50_days_until_next_transaction,q60_days_until_next_transaction,q70_days_until_next_transaction,q80_days_until_next_transaction,q90_days_until_next_transaction,q95_days_until_next_transaction,q99_days_until_next_transaction,min_customer_transaction_order,mean_customer_transaction_order,mode_customer_transaction_order,max_customer_transaction_order,q1_customer_transaction_order,q5_customer_transaction_order,q10_customer_transaction_order,q20_customer_transaction_order,q30_customer_transaction_order,q40_customer_transaction_order,q50_customer_transaction_order,q60_customer_transaction_order,q70_customer_transaction_order,q80_customer_transaction_order,q90_customer_transaction_order,q95_customer_transaction_order,q99_customer_transaction_order,min_days_since_first_transaction,mean_days_since_first_transaction,mode_days_since_first_transaction,max_days_since_first_transaction,q1_days_since_first_transaction,q5_days_since_first_transaction,q10_days_since_first_transaction,q20_days_since_first_transaction,q30_days_since_first_transaction,q40_days_since_first_transaction,q50_days_since_first_transaction,q60_days_since_first_transaction,q70_days_since_first_transaction,q80_days_since_first_transaction,q90_days_since_first_transaction,q95_days_since_first_transaction,q99_days_since_first_transaction,E,T,period_total_amount,period_transaction_count,period_tenure_days,is_churn_30_days
C00756,15.0,5.0,292.99,124.0,53.0,4.0,262.15999999999997,86.0,62.0,3.0,124.71000000000001,77.0,101.0,2.0,64.63,38.0,-40.050000000000004,,0.9999999999999963,0.9999999999999998,37.99999999999999,12.29,32.315,12.29,52.34,12.6905,14.2925,16.295,20.3,24.305,28.310000000000002,32.315,36.32,40.325,44.330000000000005,48.335,50.3375,51.9395,,,,,,,,,,,,,,,,,,38.0,38.5,38.0,39.0,38.01,38.05,38.1,38.2,38.3,38.4,38.5,38.6,38.7,38.8,38.9,38.95,38.99,0.0,0.5,0.0,1.0,0.01,0.05,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.95,0.99,0.0,19.0,0.0,38.0,0.38,1.9000000000000001,3.8000000000000003,7.6000000000000005,11.4,15.200000000000001,19.0,22.799999999999997,26.599999999999998,30.400000000000002,34.2,36.1,37.62,1,194,292.99,5,124,0
C00757,84.0,37.0,2919.49,187.0,84.0,37.0,2919.49,187.0,84.0,37.0,2919.49,187.0,90.0,36.0,2912.8,181.0,-0.015480051480048839,0.03725490196078433,0.03796653796653806,1.0,5.384427284427284,12.65,80.9111111111111,12.65,290.92,12.9615,20.4625,23.615000000000002,43.07,49.03,51.18,59.705,74.77,93.08,122.27,151.2,185.5225,259.8609999999999,0.0,5.171428571428572,1.0,20.0,0.0,0.0,1.0,1.0,1.0,2.6000000000000014,3.0,4.399999999999999,6.799999999999997,8.400000000000006,12.200000000000003,16.0,18.639999999999986,0.0,5.194444444444445,1.0,20.0,0.0,0.0,1.0,1.0,1.0,3.0,3.5,5.0,6.5,8.0,12.0,16.0,18.599999999999994,0.0,17.5,0.0,35.0,0.35000000000000003,1.75,3.5,7.0,10.5,14.0,17.5,21.0,24.5,28.0,31.5,33.25,34.65,0.0,86.80555555555556,33.0,181.0,1.4000000000000001,5.5,17.0,33.0,49.0,63.0,71.5,102.0,131.5,139.0,168.5,179.25,180.65,1,206,2919.49,37,187,1
C00758,22.0,19.0,306.55,168.0,32.0,18.0,298.57,158.0,83.0,16.0,279.12,107.0,93.0,14.0,215.95000000000002,97.0,0.43105494505494546,0.3021978021978025,0.1714285714285716,1.0000000000000002,8.48791208791209,4.59,15.425,4.59,41.02,4.6368,4.824,5.7330000000000005,8.814,9.713000000000001,11.984,12.620000000000001,13.312000000000001,17.565,21.112000000000002,26.366,31.607999999999997,39.13759999999999,0.0,7.461538461538462,1.0,36.0,0.12,0.6000000000000001,1.0,1.4000000000000004,2.0,2.8000000000000007,3.0,5.399999999999999,8.199999999999996,11.800000000000004,13.8,22.79999999999997,33.35999999999998,0.0,7.285714285714286,1.0,36.0,0.13,0.65,1.0,1.6,2.0,3.0,4.0,5.0,7.299999999999999,11.200000000000001,13.700000000000001,21.699999999999992,33.139999999999986,0.0,6.5,0.0,13.0,0.13,0.65,1.3,2.6,3.9,5.2,6.5,7.8,9.1,10.4,11.700000000000001,12.35,12.87,0.0,44.57142857142857,0.0,97.0,0.0,0.0,3.9000000000000004,14.8,20.5,23.2,25.5,55.8,71.0,85.60000000000001,95.4,96.35,96.87,1,172,306.55,19,168,1
C00759,108.0,16.0,1625.06,79.0,108.0,16.0,1625.06,79.0,108.0,16.0,1625.06,79.0,108.0,16.0,1625.06,79.0,1.2160588235294127,0.17499999999999985,0.17499999999999993,1.0,5.766176470588236,36.38,101.56625,36.38,222.12,37.9865,44.4125,49.81,53.56,59.324999999999996,78.43,96.66,129.35,133.33499999999998,137.41,144.775,168.63,211.42199999999997,1.0,5.266666666666667,1.0,15.0,1.0,1.0,1.0,1.0,2.2,3.0,4.0,5.4,6.0,10.0,10.6,12.199999999999996,14.439999999999998,1.0,5.266666666666667,1.0,15.0,1.0,1.0,1.0,1.0,2.2,3.0,4.0,5.4,6.0,10.0,10.6,12.199999999999996,14.439999999999998,0.0,7.5,0.0,15.0,0.15,0.75,1.5,3.0,4.5,6.0,7.5,9.0,10.5,12.0,13.5,14.25,14.85,0.0,36.4375,0.0,79.0,0.3,1.5,2.5,13.0,16.5,27.0,30.0,43.0,53.5,66.0,75.0,78.25,78.85,1,93,1625.06,16,79,1
C00760,90.0,1.0,37.76,0.0,90.0,1.0,37.76,0.0,90.0,1.0,37.76,0.0,90.0,1.0,37.76,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,83,37.76,1,0,1
C00761,4.0,30.0,2296.26,82.0,35.0,20.0,1447.47,51.0,60.0,9.0,864.42,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,121,2296.26,30,82,0
C00762,53.0,6.0,255.64,85.0,53.0,6.0,255.64,85.0,83.0,5.0,172.76,55.0,101.0,3.0,107.85999999999999,37.0,5.235000000000008,1.0000000000000064,-1.9999999999999991,1.0000000000000002,18.500000000000007,27.44,35.95333333333333,27.44,42.51,27.6494,28.487000000000002,29.534,31.628,33.722,35.815999999999995,37.91,38.83,39.75,40.669999999999995,41.589999999999996,42.05,42.418,18.0,18.5,18.0,19.0,18.01,18.05,18.1,18.2,18.3,18.4,18.5,18.6,18.7,18.8,18.9,18.95,18.99,14.0,17.0,14.0,19.0,14.08,14.4,14.8,15.6,16.4,17.2,18.0,18.2,18.4,18.6,18.8,18.9,18.98,0.0,1.0,0.0,2.0,0.02,0.1,0.2,0.4,0.6,0.8,1.0,1.2,1.4,1.6,1.8,1.9,1.98,0.0,18.333333333333332,0.0,37.0,0.36,1.8,3.6,7.2,10.8,14.4,18.0,21.799999999999997,25.599999999999998,29.400000000000002,33.2,35.1,36.62,0,188,255.64,6,85,0
C00763,1.0,66.0,4732.98,57.0,30.0,37.0,2920.15,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,89,4732.98,66,57,0
C00764,93.0,2.0,87.36999999999999,21.0,93.0,2.0,87.36999999999999,21.0,93.0,2.0,87.36999999999999,21.0,93.0,2.0,87.36999999999999,21.0,45.76999999999998,,,0.9999999999999998,20.999999999999996,20.8,43.684999999999995,20.8,66.57,21.2577,23.0885,25.377000000000002,29.954,34.531,39.108000000000004,43.684999999999995,48.26199999999999,52.83899999999999,57.416,61.992999999999995,64.2815,66.11229999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.5,0.0,1.0,0.01,0.05,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.95,0.99,0.0,10.5,0.0,21.0,0.21,1.05,2.1,4.2,6.3,8.4,10.5,12.6,14.7,16.8,18.9,19.95,20.79,1,41,87.36999999999999,2,21,1
C00765,18.0,2.0,98.50999999999999,14.0,32.0,1.0,23.18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54,98.50999999999999,2,14,0
C00766,3.0,39.0,960.42,271.0,35.0,35.0,893.03,239.0,66.0,31.0,835.35,208.0,98.0,27.0,700.77,176.0,-0.7874542124542123,-0.05948717948717946,-0.035409035409035367,1.0000000000000004,6.834554334554337,3.5,25.954444444444444,3.5,93.63,3.5962,4.17,6.898000000000001,10.406,17.302,19.322,23.36,24.266000000000002,31.784,36.696,44.61400000000001,52.535999999999994,83.56019999999994,0.0,6.769230769230769,6.0,21.0,0.0,0.0,1.5,3.0,4.5,6.0,6.0,7.0,7.5,10.0,12.0,14.25,19.5,0.0,6.851851851851852,6.0,21.0,0.0,0.0,1.8000000000000003,3.2,4.8,6.0,6.0,7.0,8.2,9.8,12.0,14.099999999999998,19.43999999999999,0.0,13.0,0.0,26.0,0.26,1.3,2.6,5.2,7.8,10.4,13.0,15.6,18.2,20.8,23.400000000000002,24.7,25.74,0.0,91.22222222222223,37.0,176.0,1.04,5.5,21.6,38.2,54.6,72.2,91.0,108.0,135.6,141.0,162.4,168.8,174.44,0,305,960.42,39,271,0
C00767,1.0,4.0,96.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,96.1,4,0,0
C00768,0.0,38.0,1008.55,89.0,30.0,25.0,680.6800000000001,59.0,60.0,12.0,248.23000000000002,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,1008.55,38,89,0
C00769,103.0,5.0,194.82999999999998,59.0,103.0,5.0,194.82999999999998,59.0,103.0,5.0,194.82999999999998,59.0,103.0,5.0,194.82999999999998,59.0,1.807999999999999,-2.299999999999998,-2.3000000000000034,1.0,13.1,29.99,38.966,29.99,53.91,30.098399999999998,30.532,31.074,32.158,33.208000000000006,34.224000000000004,35.24,38.34,41.44,45.17400000000001,49.542,51.726,53.4732,1.0,14.75,1.0,25.0,1.33,2.6500000000000004,4.300000000000001,7.600000000000001,10.899999999999999,13.8,16.5,19.2,21.4,22.6,23.8,24.4,24.88,1.0,14.75,1.0,25.0,1.33,2.6500000000000004,4.300000000000001,7.600000000000001,10.899999999999999,13.8,16.5,19.2,21.4,22.6,23.8,24.4,24.88,0.0,2.0,0.0,4.0,0.04,0.2,0.4,0.8,1.2,1.6,2.0,2.4,2.8,3.2,3.6,3.8,3.96,0.0,31.8,0.0,59.0,1.0,5.0,10.0,20.0,27.4,32.2,37.0,37.4,37.8,42.2,50.6,54.8,58.16,1,66,194.82999999999998,5,59,1
C00770,160.0,34.0,3570.52,151.0,160.0,34.0,3570.52,151.0,160.0,34.0,3570.52,151.0,160.0,34.0,3570.52,151.0,0.09293812070282667,0.008355614973261986,0.008355614973262097,1.0,4.799083269671505,32.94,105.01529411764706,32.94,217.18,33.0258,34.045,43.888000000000005,54.638000000000005,68.406,80.02400000000002,100.935,111.61200000000001,120.47099999999999,160.11200000000002,187.00799999999998,203.32999999999998,215.39800000000002,0.0,4.575757575757576,0.0,21.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,4.0,5.0,7.0,11.400000000000002,13.799999999999997,19.08,0.0,4.575757575757576,0.0,21.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,4.0,5.0,7.0,11.400000000000002,13.799999999999997,19.08,0.0,16.5,0.0,33.0,0.33,1.6500000000000001,3.3000000000000003,6.6000000000000005,9.9,13.200000000000001,16.5,19.8,23.099999999999998,26.400000000000002,29.7,31.349999999999998,32.67,0.0,74.76470588235294,18.0,151.0,1.6500000000000001,6.300000000000001,12.600000000000001,23.400000000000006,38.0,49.00000000000001,79.0,96.4,117.1,127.60000000000001,132.4,134.04999999999998,146.05,1,166,3570.52,34,151,1
C00771,5.0,6.0,836.52,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,836.52,6,14,0
C00772,144.0,42.0,969.38,178.0,144.0,42.0,969.38,178.0,144.0,42.0,969.38,178.0,144.0,42.0,969.38,178.0,-0.1411360505631633,-0.06620209059233452,-0.06620209059233455,1.0,4.053804391864517,1.6,23.08047619047619,1.6,71.77,1.7189,3.2585,4.542000000000002,7.666,9.677,14.944000000000003,20.605,23.301999999999996,27.43,37.694,45.958999999999996,56.49699999999998,65.92339999999994,0.0,4.341463414634147,2.0,22.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,4.0,5.0,6.0,9.0,11.0,18.000000000000014,0.0,4.341463414634147,2.0,22.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,4.0,5.0,6.0,9.0,11.0,18.000000000000014,0.0,20.5,0.0,41.0,0.41000000000000003,2.0500000000000003,4.1000000000000005,8.200000000000001,12.299999999999999,16.400000000000002,20.5,24.599999999999998,28.7,32.800000000000004,36.9,38.949999999999996,40.589999999999996,0.0,98.04761904761905,161.0,178.0,9.020000000000001,29.200000000000003,38.900000000000006,50.0,57.8,76.80000000000001,97.0,118.59999999999998,138.39999999999998,150.60000000000002,161.0,169.79999999999998,175.95,1,196,969.38,42,178,1
C00774,102.0,1.0,15.4,0.0,102.0,1.0,15.4,0.0,102.0,1.0,15.4,0.0,102.0,1.0,15.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30,15.4,1,0,1
C00775,79.0,12.0,444.11,146.0,79.0,12.0,444.11,146.0,79.0,12.0,444.11,146.0,94.0,11.0,365.61,131.0,-0.6423636363636359,-2.5151515151515134,-1.8,1.0,13.418181818181818,3.81,33.23727272727273,3.81,68.19,5.052,10.02,16.23,17.86,28.7,31.71,33.47,34.52,38.45,44.71,47.96,58.075,66.167,0.0,13.1,1.0,39.0,0.09,0.45,0.9,1.0,1.6999999999999997,2.6,4.5,9.599999999999994,20.099999999999998,32.0,32.699999999999996,35.849999999999994,38.370000000000005,0.0,13.272727272727273,1.0,39.0,0.1,0.5,1.0,1.0,2.0,3.0,6.0,15.0,15.0,32.0,32.0,35.5,38.300000000000004,0.0,5.0,0.0,10.0,0.1,0.5,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,9.5,9.9,0.0,84.36363636363636,121.0,131.0,3.9000000000000004,19.5,39.0,40.0,42.0,74.0,106.0,121.0,121.0,124.0,130.0,130.5,130.9,1,164,444.11,12,146,1
C00776,8.0,1.0,26.27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40,26.27,1,0,0
C00777,2.0,5.0,36.39,30.0,32.0,1.0,8.21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,74,36.39,5,30,0
C00778,1.0,21.0,1230.66,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,62,1230.66,21,28,0
C00779,19.0,6.0,258.93,46.0,65.0,1.0,63.15,0.0,65.0,1.0,63.15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,106,258.93,6,46,0
C00780,17.0,20.0,481.65,196.0,57.0,16.0,395.55,156.0,69.0,15.0,378.47,144.0,95.0,12.0,323.82,118.0,-0.3941258741258738,-0.3727272727272727,-0.4300699300699304,0.9999999999999999,11.416083916083915,5.38,26.984999999999996,5.38,53.78,6.4261,10.6105,15.08,17.542,20.631,22.148000000000003,25.295,26.828,27.997,36.254000000000005,46.419000000000004,50.232499999999995,53.0705,1.0,10.727272727272727,1.0,36.0,1.0,1.0,1.0,3.0,5.0,6.0,7.0,11.0,14.0,17.0,17.0,26.5,34.10000000000001,1.0,10.416666666666666,1.0,36.0,1.0,1.0,1.2000000000000002,3.4000000000000004,5.3,6.4,7.0,9.399999999999999,13.099999999999998,16.400000000000002,17.0,25.549999999999986,33.91000000000001,0.0,5.5,0.0,11.0,0.11,0.55,1.1,2.2,3.3,4.4,5.5,6.6,7.699999999999999,8.8,9.9,10.45,10.89,0.0,62.416666666666664,0.0,118.0,0.55,2.75,6.400000000000001,22.400000000000002,36.3,51.40000000000001,73.5,75.8,88.89999999999999,102.80000000000001,110.4,114.14999999999999,117.23,0,246,481.65,20,196,0
C00782,3.0,7.0,315.45,58.0,32.0,5.0,175.24,29.0,61.0,1.0,47.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,101,315.45,7,58,0
C00783,37.0,2.0,145.13,116.0,37.0,2.0,145.13,116.0,153.0,1.0,48.9,0.0,153.0,1.0,48.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,310,145.13,2,116,0
C00784,210.0,13.0,613.07,35.0,210.0,13.0,613.07,35.0,210.0,13.0,613.07,35.0,210.0,13.0,613.07,35.0,-1.6538461538461524,0.4440559440559439,0.44405594405594423,1.0,2.258241758241758,4.4,47.159230769230774,4.4,104.76,5.452400000000001,9.662,14.464000000000002,22.12,27.088,34.74400000000001,43.6,50.488,55.4,67.18400000000003,96.76000000000002,103.314,104.4708,0.0,2.9166666666666665,0.0,13.0,0.0,0.0,0.0,0.20000000000000018,1.0,1.0,1.5,2.0,3.3999999999999986,4.0,6.700000000000001,9.699999999999996,12.340000000000003,0.0,2.9166666666666665,0.0,13.0,0.0,0.0,0.0,0.20000000000000018,1.0,1.0,1.5,2.0,3.3999999999999986,4.0,6.700000000000001,9.699999999999996,12.340000000000003,0.0,6.0,0.0,12.0,0.12,0.6000000000000001,1.2000000000000002,2.4000000000000004,3.5999999999999996,4.800000000000001,6.0,7.199999999999999,8.399999999999999,9.600000000000001,10.8,11.399999999999999,11.879999999999999,0.0,12.615384615384615,14.0,35.0,0.24,1.2000000000000002,2.8000000000000007,6.0,7.199999999999999,8.8,13.0,14.0,14.0,18.20000000000001,21.8,27.19999999999998,33.43999999999998,1,40,613.07,13,35,1
C00785,40.0,1.0,1.7,0.0,40.0,1.0,1.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30,1.7,1,0,1
C00786,3.0,27.0,1207.18,110.0,35.0,21.0,916.1999999999999,78.0,66.0,16.0,686.92,47.0,92.0,9.0,410.25,21.0,-1.4901666666666629,0.4404761904761908,0.3999999999999999,0.9999999999999998,2.649999999999999,5.28,45.583333333333336,5.28,111.1,5.6048,6.904,8.528,9.634,16.061999999999998,30.530000000000005,51.01,52.354,56.733999999999995,70.12200000000001,91.148,101.12399999999998,109.1048,1.0,2.625,1.0,8.0,1.0,1.0,1.0,1.0,1.1,1.8000000000000003,2.0,2.2,2.8999999999999995,3.0,4.499999999999999,6.249999999999997,7.649999999999999,1.0,2.7777777777777777,1.0,8.0,1.0,1.0,1.0,1.0,1.4,2.0,2.0,2.8,3.0,3.4000000000000004,4.800000000000001,6.399999999999999,7.68,0.0,4.0,0.0,8.0,0.08,0.4,0.8,1.6,2.4,3.2,4.0,4.8,5.6,6.4,7.2,7.6,7.92,0.0,8.444444444444445,0.0,21.0,0.16,0.8,1.6,2.6,3.4,4.4,6.0,6.8,11.799999999999997,16.200000000000003,18.6,19.799999999999997,20.759999999999998,1,123,1207.18,27,110,0
C00787,183.0,6.0,558.12,13.0,183.0,6.0,558.12,13.0,183.0,6.0,558.12,13.0,183.0,6.0,558.12,13.0,25.770857142857132,-0.2000000000000005,-0.20000000000000054,0.9999999999999998,2.828571428571428,38.63,93.02,38.63,192.72,38.717,39.065,39.5,40.37,50.845,61.32,83.475,105.63,112.53999999999999,119.45,156.085,174.4025,189.0565,0.0,2.6,2.0,8.0,0.04,0.2,0.4,0.8,1.2,1.6,2.0,2.0,2.0,3.200000000000001,5.6000000000000005,6.799999999999999,7.76,0.0,2.6,2.0,8.0,0.04,0.2,0.4,0.8,1.2,1.6,2.0,2.0,2.0,3.200000000000001,5.6000000000000005,6.799999999999999,7.76,0.0,2.5,0.0,5.0,0.05,0.25,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,4.75,4.95,0.0,6.833333333333333,0.0,13.0,0.0,0.0,0.0,0.0,4.0,8.0,8.5,9.0,10.0,11.0,12.0,12.5,12.9,1,38,558.12,6,13,1
C00788,19.0,19.0,790.58,210.0,38.0,17.0,747.9,191.0,66.0,14.0,554.49,163.0,94.0,10.0,422.68,135.0,7.144727272727271,-0.9666666666666685,-0.9757575757575764,1.0,15.036363636363633,5.73,42.26800000000001,5.73,114.79,5.9874,7.017,8.304,11.262,19.629999999999995,23.494,34.74,48.302,56.489000000000004,67.08,75.12699999999998,94.95849999999996,110.82370000000002,2.0,15.0,2.0,30.0,2.0,2.0,2.0,3.2,5.6,9.8,17.0,19.4,23.0,25.8,27.6,28.799999999999997,29.759999999999998,2.0,14.5,2.0,30.0,2.0,2.0,2.0,3.6,6.799999999999999,9.2,13.5,18.2,21.5,25.4,27.299999999999997,28.65,29.73,0.0,4.5,0.0,9.0,0.09,0.45,0.9,1.8,2.6999999999999997,3.6,4.5,5.3999999999999995,6.3,7.2,8.1,8.549999999999999,8.91,0.0,73.3,0.0,135.0,1.7999999999999998,9.0,18.0,40.0,46.4,51.8,70.0,95.79999999999998,113.2,116.4,119.69999999999999,127.34999999999998,133.47,1,223,790.58,19,210,1
C00789,0.0,79.0,2760.46,52.0,30.0,37.0,1300.5900000000001,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,84,2760.46,79,52,0
C00790,27.0,17.0,320.15,75.0,38.0,15.0,285.39,64.0,70.0,8.0,156.07,32.0,95.0,3.0,54.480000000000004,7.0,10.270000000000003,4.999999999999997,5.500000000000001,1.0000000000000002,3.500000000000001,3.89,18.16,3.89,26.16,4.3008,5.944,7.997999999999999,12.106,16.214,20.322000000000003,24.43,24.776,25.122,25.468,25.814,25.987,26.1254,1.0,3.5,1.0,6.0,1.05,1.25,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,5.75,5.95,1.0,6.333333333333333,1.0,12.0,1.1,1.5,2.0,3.0,4.0,5.0,6.0,7.199999999999999,8.399999999999999,9.600000000000001,10.8,11.399999999999999,11.879999999999999,0.0,1.0,0.0,2.0,0.02,0.1,0.2,0.4,0.6,0.8,1.0,1.2,1.4,1.6,1.8,1.9,1.98,0.0,2.6666666666666665,0.0,7.0,0.02,0.1,0.2,0.4,0.6,0.8,1.0,2.1999999999999997,3.3999999999999995,4.6000000000000005,5.800000000000001,6.3999999999999995,6.88,1,123,320.15,17,75,0
C00791,280.0,5.0,359.71000000000004,35.0,280.0,5.0,359.71000000000004,35.0,280.0,5.0,359.71000000000004,35.0,280.0,5.0,359.71000000000004,35.0,-4.29200000000001,-6.499999999999997,-6.500000000000003,1.0,8.1,27.34,71.942,27.34,142.96,27.6928,29.104,30.868,34.396,41.666,52.678,63.69,74.038,84.386,100.24000000000001,121.60000000000001,132.28,140.824,1.0,8.75,1.0,23.0,1.12,1.6,2.2,3.4000000000000004,4.6,5.2,5.5,5.8,7.699999999999994,12.800000000000006,17.900000000000002,20.449999999999996,22.489999999999995,1.0,8.75,1.0,23.0,1.12,1.6,2.2,3.4000000000000004,4.6,5.2,5.5,5.8,7.699999999999994,12.800000000000006,17.900000000000002,20.449999999999996,22.489999999999995,0.0,2.0,0.0,4.0,0.04,0.2,0.4,0.8,1.2,1.6,2.0,2.4,2.8,3.2,3.6,3.8,3.96,0.0,24.0,0.0,35.0,0.92,4.6000000000000005,9.200000000000001,18.400000000000002,24.0,26.0,28.0,30.4,32.8,34.2,34.6,34.8,34.96,1,80,359.71000000000004,5,35,1
C00792,1.0,9.0,528.36,39.0,33.0,4.0,187.12,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,76,528.36,9,39,0
C00793,5.0,27.0,2441.26,46.0,30.0,12.0,1044.59,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,89,2441.26,27,46,0
C00794,6.0,2.0,102.11000000000001,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30,102.11000000000001,2,7,0
