customer_id,signup_date,true_lifetime_days,termination_date,rfm_recency_all_time,rfm_frequency_all_time,rfm_monetary_all_time,tenure_all_time,rfm_recency_30d,rfm_frequency_30d,rfm_monetary_30d,tenure_30d,rfm_recency_60d,rfm_frequency_60d,rfm_monetary_60d,tenure_60d,rfm_recency_90d,rfm_frequency_90d,rfm_monetary_90d,tenure_90d,slope_amount,slope_days_since_previous_transaction,slope_days_until_next_transaction,slope_customer_transaction_order,slope_days_since_first_transaction,min_amount,mean_amount,mode_amount,max_amount,q1_amount,q5_amount,q10_amount,q20_amount,q30_amount,q40_amount,q50_amount,q60_amount,q70_amount,q80_amount,q90_amount,q95_amount,q99_amount,min_days_since_previous_transaction,mean_days_since_previous_transaction,mode_days_since_previous_transaction,max_days_since_previous_transaction,q1_days_since_previous_transaction,q5_days_since_previous_transaction,q10_days_since_previous_transaction,q20_days_since_previous_transaction,q30_days_since_previous_transaction,q40_days_since_previous_transaction,q50_days_since_previous_transaction,q60_days_since_previous_transaction,q70_days_since_previous_transaction,q80_days_since_previous_transaction,q90_days_since_previous_transaction,q95_days_since_previous_transaction,q99_days_since_previous_transaction,min_days_until_next_transaction,mean_days_until_next_transaction,mode_days_until_next_transaction,max_days_until_next_transaction,q1_days_until_next_transaction,q5_days_until_next_transaction,q10_days_until_next_transaction,q20_days_until_next_transaction,q30_days_until_next_transaction,q40_days_until_next_transaction,q50_days_until_next_transaction,q60_days_until_next_transaction,q70_days_until_next_transaction,q80_days_until_next_transaction,q90_days_until_next_transaction,q95_days_until_next_transaction,q99_days_until_next_transaction,min_customer_transaction_order,mean_customer_transaction_order,mode_customer_transaction_order,max_customer_transaction_order,q1_customer_transaction_order,q5_customer_transaction_order,q10_customer_transaction_order,q20_customer_transaction_order,q30_customer_transaction_order,q40_customer_transaction_order,q50_customer_transaction_order,q60_customer_transaction_order,q70_customer_transaction_order,q80_customer_transaction_order,q90_customer_transaction_order,q95_customer_transaction_order,q99_customer_transaction_order,min_days_since_first_transaction,mean_days_since_first_transaction,mode_days_since_first_transaction,max_days_since_first_transaction,q1_days_since_first_transaction,q5_days_since_first_transaction,q10_days_since_first_transaction,q20_days_since_first_transaction,q30_days_since_first_transaction,q40_days_since_first_transaction,q50_days_since_first_transaction,q60_days_since_first_transaction,q70_days_since_first_transaction,q80_days_since_first_transaction,q90_days_since_first_transaction,q95_days_since_first_transaction,q99_days_since_first_transaction
C01874,2025-01-29,163,2025-07-11,91.0,28.0,1759.28,153.0,91.0,28.0,1759.28,153.0,91.0,28.0,1759.28,153.0,91.0,28.0,1759.28,153.0,1.7654515599343186,-0.1733821733821733,-0.17338217338217315,0.9999999999999998,6.136836343732894,11.97,62.83142857142858,11.97,207.22,14.0382,19.644,22.638,28.408,39.696999999999996,45.114,49.285,54.65,69.20199999999998,77.71600000000002,117.278,178.82999999999987,206.869,0.0,5.666666666666667,1.0,20.0,0.0,0.0,0.6000000000000001,1.0,1.0,2.4000000000000004,4.0,5.6,6.199999999999999,8.0,16.400000000000002,18.4,19.74,0.0,5.666666666666667,1.0,20.0,0.0,0.0,0.6000000000000001,1.0,1.0,2.4000000000000004,4.0,5.6,6.199999999999999,8.0,16.400000000000002,18.4,19.74,0.0,13.5,0.0,27.0,0.27,1.35,2.7,5.4,8.1,10.8,13.5,16.2,18.9,21.6,24.3,25.65,26.73,0.0,86.64285714285714,76.0,153.0,1.08,6.800000000000001,15.5,45.400000000000006,51.4,72.00000000000001,82.0,103.6,135.29999999999998,141.4,151.3,152.65,153.0
C01539,2025-05-29,173,2025-11-18,0.0,7.0,272.79,99.0,44.0,3.0,160.56,55.0,99.0,1.0,106.76,0.0,99.0,1.0,106.76,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02530,2025-11-03,30,2025-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01550,2025-02-28,79,2025-05-18,156.0,8.0,804.04,46.0,156.0,8.0,804.04,46.0,156.0,8.0,804.04,46.0,156.0,8.0,804.04,46.0,-7.145714285714287,0.7499999999999999,0.75,0.9999999999999999,6.821428571428571,37.49,100.505,37.49,158.38,39.408,47.08,56.67,74.63,90.229,97.152,99.145,101.164,108.178,131.61400000000003,150.113,154.2465,157.55329999999998,1.0,6.571428571428571,7.0,16.0,1.12,1.6,2.2,3.2,3.8,5.200000000000001,7.0,7.0,7.199999999999999,7.800000000000001,11.200000000000003,13.599999999999994,15.519999999999996,1.0,6.571428571428571,7.0,16.0,1.12,1.6,2.2,3.2,3.8,5.200000000000001,7.0,7.0,7.199999999999999,7.800000000000001,11.200000000000003,13.599999999999994,15.519999999999996,0.0,3.5,0.0,7.0,0.07,0.35000000000000003,0.7000000000000001,1.4000000000000001,2.1,2.8000000000000003,3.5,4.2,4.8999999999999995,5.6000000000000005,6.3,6.6499999999999995,6.93,0.0,20.375,0.0,46.0,0.28,1.4000000000000001,2.8000000000000003,6.800000000000001,11.1,11.8,16.0,21.400000000000002,26.299999999999997,36.60000000000001,43.9,44.949999999999996,45.79
C02422,2025-05-14,45,2025-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00363,2025-07-31,107,2025-11-15,9.0,2.0,516.2,28.0,37.0,1.0,262.21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02768,2025-04-24,41,2025-06-04,123.0,7.0,360.41,37.0,123.0,7.0,360.41,37.0,123.0,7.0,360.41,37.0,123.0,7.0,360.41,37.0,-4.98714285714286,-2.257142857142857,-2.257142857142857,1.0000000000000002,6.107142857142857,14.98,51.48714285714285,14.98,108.47,15.7522,18.841,22.702,31.366000000000003,41.913999999999994,46.766000000000005,48.77,52.436,55.91,59.00000000000001,79.40600000000002,93.93799999999996,105.56359999999998,0.0,6.166666666666667,0.0,16.0,0.0,0.0,0.0,0.0,1.5,3.0,4.0,5.0,9.0,13.0,14.5,15.25,15.850000000000001,0.0,6.166666666666667,0.0,16.0,0.0,0.0,0.0,0.0,1.5,3.0,4.0,5.0,9.0,13.0,14.5,15.25,15.850000000000001,0.0,3.0,0.0,6.0,0.06,0.30000000000000004,0.6000000000000001,1.2000000000000002,1.7999999999999998,2.4000000000000004,3.0,3.5999999999999996,4.199999999999999,4.800000000000001,5.4,5.699999999999999,5.9399999999999995,0.0,24.142857142857142,16.0,37.0,0.96,4.800000000000001,9.600000000000001,16.0,16.0,21.200000000000003,29.0,32.0,34.599999999999994,36.400000000000006,37.0,37.0,37.0
C00182,2025-08-24,138,2026-01-09,9.0,2.0,54.13,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00985,2025-09-27,108,2026-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01990,2025-08-19,165,2026-01-31,7.0,4.0,48.11,31.0,38.0,1.0,11.78,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01194,2025-03-22,131,2025-07-31,71.0,26.0,1730.71,119.0,71.0,26.0,1730.71,119.0,71.0,26.0,1730.71,119.0,90.0,20.0,1292.22,100.0,1.0201654135338338,0.09824561403508782,0.051879699248120255,1.0000000000000002,5.299248120300752,8.28,64.61099999999998,8.28,165.72,8.709399999999999,10.427,22.645,37.550000000000004,45.131,58.832,65.00999999999999,68.66600000000001,76.719,87.74400000000001,101.306,105.17650000000005,153.61129999999991,0.0,5.2631578947368425,2.0,18.0,0.18,0.9,1.0,2.0,2.3999999999999995,3.2,4.0,5.0,5.6,6.800000000000001,10.399999999999995,16.199999999999996,17.64,0.0,5.15,2.0,18.0,0.19,0.9500000000000001,1.0,2.0,2.7,3.0,4.0,5.0,5.299999999999999,6.400000000000002,9.70000000000001,16.1,17.619999999999997,0.0,9.5,0.0,19.0,0.19,0.9500000000000001,1.9000000000000001,3.8000000000000003,5.7,7.6000000000000005,9.5,11.4,13.299999999999999,15.200000000000001,17.1,18.05,18.81,0.0,47.2,74.0,100.0,1.1400000000000001,5.7,10.5,19.200000000000003,30.1,33.6,37.0,49.400000000000006,62.79999999999998,77.60000000000002,96.1,97.15,99.42999999999999
C01769,2025-07-31,177,2026-01-24,0.0,8.0,535.03,55.0,42.0,2.0,84.01,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01675,2025-02-17,99,2025-05-27,129.0,19.0,2101.02,95.0,129.0,19.0,2101.02,95.0,129.0,19.0,2101.02,95.0,129.0,19.0,2101.02,95.0,1.6760701754385925,0.1228070175438596,0.12280701754385964,1.0000000000000002,4.852631578947371,47.92,110.58,47.92,297.01,48.589600000000004,51.268,51.76,52.874,57.116,67.356,76.16,106.58599999999998,143.07399999999998,167.81799999999998,197.406,214.9479999999998,280.5976,1.0,5.277777777777778,1.0,11.0,1.0,1.0,1.0,1.4000000000000004,4.0,4.800000000000001,5.5,7.0,7.0,7.600000000000001,9.0,9.299999999999997,10.659999999999997,1.0,5.277777777777778,1.0,11.0,1.0,1.0,1.0,1.4000000000000004,4.0,4.800000000000001,5.5,7.0,7.0,7.600000000000001,9.0,9.299999999999997,10.659999999999997,0.0,9.0,0.0,18.0,0.18,0.9,1.8,3.6,5.3999999999999995,7.2,9.0,10.799999999999999,12.6,14.4,16.2,17.099999999999998,17.82,0.0,44.36842105263158,0.0,95.0,0.72,3.6,10.4,21.4,29.999999999999996,35.4,43.0,44.8,55.599999999999994,72.60000000000001,80.39999999999999,86.89999999999998,93.38
C01121,2025-02-20,206,2025-09-14,27.0,13.0,795.41,150.0,55.0,12.0,741.65,122.0,67.0,11.0,676.33,110.0,99.0,8.0,580.1700000000001,78.0,5.513452380952378,-0.10714285714285664,0.3333333333333315,0.9999999999999999,12.82142857142857,9.7,72.52125000000001,9.7,116.17,12.6456,24.428,39.156000000000006,57.480000000000004,66.383,68.854,71.17500000000001,74.91600000000001,82.357,99.80000000000001,112.355,114.2625,115.7885,0.0,11.142857142857142,0.0,27.0,0.06,0.30000000000000004,0.6000000000000001,2.000000000000001,4.999999999999999,8.400000000000002,12.0,13.2,14.799999999999997,17.200000000000003,21.6,24.299999999999994,26.459999999999994,0.0,11.75,0.0,27.0,0.07,0.35000000000000003,0.7000000000000001,3.000000000000001,6.6000000000000005,10.8,13.0,14.4,15.799999999999999,17.200000000000003,20.7,23.849999999999994,26.369999999999997,0.0,3.5,0.0,7.0,0.07,0.35000000000000003,0.7000000000000001,1.4000000000000001,2.1,2.8000000000000003,3.5,4.2,4.8999999999999995,5.6000000000000005,6.3,6.6499999999999995,6.93,0.0,39.375,0.0,78.0,0.0,0.0,0.0,7.200000000000003,19.400000000000002,29.200000000000003,38.0,49.400000000000006,68.29999999999998,71.6,73.8,75.89999999999999,77.58
C00187,2025-12-01,262,2026-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00619,2025-10-10,33,2025-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01612,2025-05-09,30,2025-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01175,2025-06-25,30,2025-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01182,2025-05-29,68,2025-08-05,63.0,12.0,221.85999999999999,46.0,63.0,12.0,221.85999999999999,46.0,63.0,12.0,221.85999999999999,46.0,91.0,7.0,180.19,18.0,-2.7314285714285704,1.1428571428571428,2.4285714285714284,1.0000000000000002,3.0714285714285716,8.02,25.74142857142857,8.02,41.13,8.2918,9.379,10.738000000000001,14.204000000000002,19.166,21.184,21.73,30.96399999999999,37.459999999999994,38.480000000000004,39.744,40.437,40.9914,0.0,3.0,3.0,6.0,0.05,0.25,0.5,1.0,2.0,3.0,3.0,3.0,4.0,5.0,5.5,5.75,5.95,0.0,5.285714285714286,3.0,19.0,0.06,0.30000000000000004,0.6000000000000001,1.4000000000000004,2.5999999999999996,3.0,3.0,4.199999999999999,5.199999999999999,5.800000000000001,11.200000000000005,15.09999999999999,18.21999999999999,0.0,3.0,0.0,6.0,0.06,0.30000000000000004,0.6000000000000001,1.2000000000000002,1.7999999999999998,2.4000000000000004,3.0,3.5999999999999996,4.199999999999999,4.800000000000001,5.4,5.699999999999999,5.9399999999999995,0.0,6.142857142857143,0.0,18.0,0.0,0.0,0.0,0.20000000000000018,0.7999999999999998,2.200000000000001,4.0,5.799999999999999,8.199999999999996,11.800000000000004,15.000000000000002,16.499999999999996,17.699999999999996
C02384,2025-06-05,143,2025-10-26,4.0,12.0,132.05,108.0,32.0,10.0,114.09,80.0,64.0,6.0,66.83,48.0,97.0,3.0,45.519999999999996,15.0,-4.400000000000002,12.999999999999993,3.500000000000001,1.0000000000000002,7.500000000000001,12.04,15.173333333333334,12.04,20.84,12.052,12.1,12.16,12.28,12.4,12.52,12.64,14.28,15.92,17.560000000000002,19.2,20.02,20.676,1.0,7.5,1.0,14.0,1.13,1.65,2.3,3.6,4.9,6.2,7.5,8.8,10.1,11.4,12.7,13.35,13.87,1.0,7.666666666666667,1.0,14.0,1.1400000000000001,1.7000000000000002,2.4000000000000004,3.8000000000000003,5.199999999999999,6.6000000000000005,8.0,9.2,10.399999999999999,11.600000000000001,12.8,13.399999999999999,13.879999999999999,0.0,1.0,0.0,2.0,0.02,0.1,0.2,0.4,0.6,0.8,1.0,1.2,1.4,1.6,1.8,1.9,1.98,0.0,5.333333333333333,0.0,15.0,0.02,0.1,0.2,0.4,0.6,0.8,1.0,3.7999999999999994,6.599999999999999,9.400000000000002,12.200000000000001,13.599999999999998,14.719999999999999
C02715,2025-04-20,213,2025-11-19,0.0,7.0,241.86,139.0,41.0,5.0,208.06,98.0,73.0,4.0,192.19,66.0,121.0,3.0,170.57999999999998,18.0,-23.300000000000008,-11.999999999999991,16.500000000000004,1.0000000000000002,9.000000000000004,16.88,56.85999999999999,16.88,100.15,17.6134,20.547,24.214,31.548000000000002,38.882,46.216,53.55,62.87,72.19,81.51,90.83000000000001,95.49,99.218,3.0,9.0,3.0,15.0,3.12,3.6,4.2,5.4,6.6,7.800000000000001,9.0,10.2,11.399999999999999,12.600000000000001,13.8,14.399999999999999,14.879999999999999,3.0,22.0,3.0,48.0,3.24,4.2,5.4,7.800000000000001,10.2,12.600000000000001,15.0,21.599999999999998,28.199999999999996,34.800000000000004,41.4,44.699999999999996,47.339999999999996,0.0,1.0,0.0,2.0,0.02,0.1,0.2,0.4,0.6,0.8,1.0,1.2,1.4,1.6,1.8,1.9,1.98,0.0,11.0,0.0,18.0,0.3,1.5,3.0,6.0,9.0,12.0,15.0,15.6,16.2,16.8,17.4,17.7,17.94
C00614,2025-04-14,365,2026-04-14,102.0,2.0,85.15,37.0,102.0,2.0,85.15,37.0,102.0,2.0,85.15,37.0,102.0,2.0,85.15,37.0,63.80999999999999,,66.99999999999997,0.9999999999999998,36.99999999999999,10.67,42.575,10.67,74.48,11.3081,13.8605,17.051000000000002,23.432000000000002,29.813000000000002,36.194,42.575,48.956,55.337,61.718,68.099,71.2895,73.84190000000001,,,,,,,,,,,,,,,,,,37.0,70.5,37.0,104.0,37.67,40.35,43.7,50.4,57.099999999999994,63.8,70.5,77.2,83.9,90.60000000000001,97.3,100.64999999999999,103.33,0.0,0.5,0.0,1.0,0.01,0.05,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.95,0.99,0.0,18.5,0.0,37.0,0.37,1.85,3.7,7.4,11.1,14.8,18.5,22.2,25.9,29.6,33.3,35.15,36.63
C01513,2025-05-29,132,2025-10-08,13.0,8.0,58.83,80.0,46.0,5.0,30.740000000000002,47.0,67.0,4.0,30.15,26.0,93.0,1.0,12.71,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01466,2025-04-21,312,2026-02-27,0.0,21.0,862.84,157.0,33.0,17.0,724.76,124.0,62.0,16.0,641.64,95.0,94.0,12.0,477.61,63.0,3.891853146853146,0.04545454545454524,0.43006993006993033,0.9999999999999999,5.933566433566432,8.13,39.80083333333334,8.13,138.51,8.7493,11.226500000000001,13.879,14.984,17.4,24.056,29.435000000000002,33.128,34.565000000000005,51.35400000000001,79.07200000000002,107.26449999999996,132.26090000000002,0.0,5.7272727272727275,2.0,12.0,0.1,0.5,1.0,2.0,2.0,4.0,6.0,7.0,9.0,10.0,10.0,11.0,11.8,0.0,6.583333333333333,2.0,16.0,0.11,0.55,1.1,2.0,2.5999999999999996,4.800000000000001,6.5,8.2,9.7,10.0,11.8,13.799999999999997,15.560000000000002,0.0,5.5,0.0,11.0,0.11,0.55,1.1,2.2,3.3,4.4,5.5,6.6,7.699999999999999,8.8,9.9,10.45,10.89,0.0,31.083333333333332,50.0,63.0,0.99,4.95,9.2,11.8,15.6,19.400000000000002,28.0,37.199999999999996,46.99999999999999,50.0,60.800000000000004,62.45,62.89
C00401,2025-07-29,30,2025-08-28,38.0,9.0,334.88,22.0,38.0,9.0,334.88,22.0,60.0,1.0,58.22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00994,2025-10-26,30,2025-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00934,2025-08-30,118,2025-12-26,13.0,5.0,400.17,18.0,31.0,1.0,23.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00371,2025-03-07,99,2025-06-14,111.0,7.0,224.62,88.0,111.0,7.0,224.62,88.0,111.0,7.0,224.62,88.0,111.0,7.0,224.62,88.0,0.7557142857142846,-1.8857142857142855,-1.8857142857142857,1.0000000000000002,15.964285714285714,5.38,32.08857142857143,5.38,69.0,5.7376,7.168,8.956,13.534000000000002,20.115999999999996,23.634,25.62,31.584,39.52999999999999,51.44000000000001,60.846000000000004,64.92299999999999,68.18459999999999,4.0,14.666666666666666,4.0,43.0,4.15,4.75,5.5,7.0,8.5,10.0,10.5,11.0,12.0,13.0,28.0,35.5,41.50000000000001,4.0,14.666666666666666,4.0,43.0,4.15,4.75,5.5,7.0,8.5,10.0,10.5,11.0,12.0,13.0,28.0,35.5,41.50000000000001,0.0,3.0,0.0,6.0,0.06,0.30000000000000004,0.6000000000000001,1.2000000000000002,1.7999999999999998,2.4000000000000004,3.0,3.5999999999999996,4.199999999999999,4.800000000000001,5.4,5.699999999999999,5.9399999999999995,0.0,48.714285714285715,0.0,88.0,0.78,3.9000000000000004,7.800000000000001,15.000000000000002,21.0,40.20000000000002,66.0,68.4,72.19999999999999,78.80000000000001,83.8,85.89999999999999,87.58
C01922,2025-07-24,94,2025-10-26,12.0,9.0,1611.12,56.0,30.0,7.0,1439.84,38.0,68.0,1.0,169.82,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02306,2025-04-26,281,2026-02-01,5.0,15.0,372.57,152.0,43.0,14.0,362.88,114.0,76.0,8.0,159.79000000000002,81.0,96.0,7.0,108.7,61.0,1.9507142857142858,-3.0571428571428596,-0.8571428571428579,1.0000000000000002,8.678571428571429,1.53,15.528571428571427,1.53,48.86,1.7292,2.526,3.5220000000000002,4.882,4.978,5.21,5.51,11.689999999999998,18.07399999999999,24.866000000000007,35.822,42.34099999999999,47.55619999999999,1.0,10.166666666666666,1.0,30.0,1.05,1.25,1.5,2.0,4.5,7.0,8.5,10.0,10.5,11.0,20.5,25.25,29.050000000000004,1.0,11.571428571428571,1.0,30.0,1.06,1.3,1.6,3.000000000000001,5.999999999999999,8.200000000000001,10.0,10.6,12.799999999999994,18.200000000000006,24.000000000000004,26.999999999999993,29.399999999999995,0.0,3.0,0.0,6.0,0.06,0.30000000000000004,0.6000000000000001,1.2000000000000002,1.7999999999999998,2.4000000000000004,3.0,3.5999999999999996,4.199999999999999,4.800000000000001,5.4,5.699999999999999,5.9399999999999995,0.0,38.142857142857146,0.0,61.0,1.7999999999999998,9.000000000000002,18.000000000000004,30.4,31.6,36.400000000000006,43.0,47.199999999999996,50.2,50.8,55.0,57.99999999999999,60.39999999999999
C00593,2025-01-25,365,2026-01-25,28.0,9.0,1250.02,205.0,31.0,8.0,1172.68,202.0,71.0,6.0,1047.63,162.0,118.0,5.0,889.97,115.0,16.312999999999995,0.10000000000000343,3.6999999999999953,1.0,27.900000000000002,112.73,177.994,112.73,231.08,115.018,124.17,135.61,158.49,173.446,180.478,187.51,187.994,188.478,197.192,214.13600000000002,222.608,229.3856,10.0,28.75,10.0,39.0,10.54,12.7,15.4,20.8,26.2,30.0,33.0,36.0,38.1,38.4,38.7,38.85,38.97,10.0,32.4,10.0,47.0,10.72,13.6,17.2,24.400000000000002,30.0,34.0,38.0,38.4,38.8,40.6,43.8,45.4,46.68,0.0,2.0,0.0,4.0,0.04,0.2,0.4,0.8,1.2,1.6,2.0,2.4,2.8,3.2,3.6,3.8,3.96,0.0,57.4,0.0,115.0,1.12,5.6000000000000005,11.200000000000001,22.400000000000002,35.8,51.400000000000006,67.0,71.0,75.0,84.60000000000001,99.80000000000001,107.39999999999999,113.48
C01910,2025-06-25,252,2026-03-04,7.0,3.0,116.44,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00726,2025-01-29,146,2025-06-24,105.0,10.0,516.1800000000001,119.0,105.0,10.0,516.1800000000001,119.0,105.0,10.0,516.1800000000001,119.0,105.0,10.0,516.1800000000001,119.0,-0.7555151515151509,1.483333333333334,1.4833333333333336,1.0,13.769696969696968,12.26,51.61800000000001,12.26,90.82,13.148299999999999,16.7015,21.143,26.073999999999998,30.658,36.232,48.785,64.25,74.465,79.518,83.593,87.20649999999999,90.09729999999999,2.0,13.222222222222221,5.0,54.0,2.0,2.0,2.0,3.8000000000000003,5.0,5.0,5.0,9.799999999999999,13.999999999999998,17.200000000000003,26.000000000000007,39.999999999999986,51.199999999999996,2.0,13.222222222222221,5.0,54.0,2.0,2.0,2.0,3.8000000000000003,5.0,5.0,5.0,9.799999999999999,13.999999999999998,17.200000000000003,26.000000000000007,39.999999999999986,51.199999999999996,0.0,4.5,0.0,9.0,0.09,0.45,0.9,1.8,2.6999999999999997,3.6,4.5,5.3999999999999995,6.3,7.2,8.1,8.549999999999999,8.91,0.0,50.6,0.0,119.0,0.44999999999999996,2.25,4.5,20.200000000000003,25.4,27.2,36.0,46.0,65.19999999999999,104.0,109.1,114.04999999999998,118.01
C00826,2025-05-15,30,2025-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01674,2025-04-22,127,2025-08-27,39.0,13.0,522.28,112.0,39.0,13.0,522.28,112.0,66.0,10.0,387.18,85.0,119.0,3.0,150.16,32.0,23.700000000000006,-3.999999999999991,12.500000000000007,1.0000000000000002,16.000000000000004,31.76,50.053333333333335,31.76,79.16,31.9096,32.508,33.256,34.752,36.248000000000005,37.744,39.24,47.224,55.208,63.192,71.176,75.16799999999999,78.3616,14.0,16.0,14.0,18.0,14.04,14.2,14.4,14.8,15.2,15.6,16.0,16.4,16.8,17.2,17.6,17.8,17.96,14.0,25.0,14.0,43.0,14.08,14.4,14.8,15.6,16.4,17.2,18.0,23.0,28.0,33.0,38.0,40.5,42.5,0.0,1.0,0.0,2.0,0.02,0.1,0.2,0.4,0.6,0.8,1.0,1.2,1.4,1.6,1.8,1.9,1.98,0.0,16.666666666666668,0.0,32.0,0.36,1.8,3.6,7.2,10.8,14.4,18.0,20.8,23.599999999999998,26.400000000000002,29.2,30.599999999999998,31.72
C00687,2025-09-16,193,2026-03-28,2.0,2.0,106.15,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02215,2025-07-28,161,2026-01-05,8.0,13.0,1107.78,57.0,34.0,6.0,475.5,31.0,65.0,1.0,55.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00136,2025-06-26,100,2025-10-04,11.0,11.0,971.63,84.0,37.0,6.0,563.27,58.0,70.0,5.0,441.53,25.0,90.0,3.0,235.74,5.0,-29.095,-2.9999999999999964,7.5000000000000036,1.0000000000000002,2.5000000000000004,32.74,78.58,32.74,112.07,33.903800000000004,38.559000000000005,44.378,56.016000000000005,67.654,79.292,90.93,95.158,99.386,103.614,107.842,109.95599999999999,111.6472,1.0,2.5,1.0,4.0,1.03,1.15,1.3,1.6,1.9,2.2,2.5,2.8,3.0999999999999996,3.4000000000000004,3.7,3.8499999999999996,3.9699999999999998,1.0,8.0,1.0,19.0,1.06,1.3,1.6,2.2,2.8,3.4000000000000004,4.0,6.999999999999999,9.999999999999998,13.000000000000002,16.0,17.5,18.7,0.0,1.0,0.0,2.0,0.02,0.1,0.2,0.4,0.6,0.8,1.0,1.2,1.4,1.6,1.8,1.9,1.98,0.0,3.0,0.0,5.0,0.08,0.4,0.8,1.6,2.4,3.2,4.0,4.2,4.4,4.6,4.8,4.9,4.98
